code,date,aid,title,eqr_new,still_miss,frag
000002,2024-03-29,1219444730,万科A：关于拟续聘2024年度会计师事务所的公告,厉俊,False,
000002,2023-03-31,1216273934,万科A：关于拟续聘2023年度会计师事务所的公告,厉俊,False,
000020,2021-04-27,1209812792,深华发Ａ：关于续聘2021年度财务报告审计机构和内部控制审计机构的公告,宋治忠,False,
000026,2023-02-11,1215827780,飞亚达：关于审计机构变更项目质量复核人的公告,本次,False,
000050,2022-08-30,1214449399,深天马Ａ：关于续聘2022年度会计师事务所的公告,唐卫强,False,
000050,2021-03-13,1209380067,深天马Ａ：关于聘任2021年度会计师事务所的公告,唐卫强,False,
000050,2023-08-31,1217710891,深天马Ａ：关于续聘2023年度会计师事务所的公告,王书阁,False,
000058,2021-12-10,1211865438,深 赛 格：关于续聘2021年度审计机构的公告,李正卫,False,
000058,2020-12-05,1208858143,深 赛 格：关于续聘2020年度审计机构的公告,李正卫,False,
000063,2020-03-28,1207417929,中兴通讯：关于拟续聘审计机构的公告,钟晔,False,
000063,2021-04-29,1209847867,中兴通讯：关于拟续聘审计机构的公告,钟晔,False,
000063,2023-03-11,1216094379,中兴通讯：关于拟续聘审计机构的公告,钟晔,False,
000063,2022-03-09,1212529509,中兴通讯：关于拟续聘审计机构的公告,钟晔,False,
000063,2024-03-09,1219266475,中兴通讯：关于拟续聘审计机构的公告,钟晔,False,
000068,2021-04-27,1209813857,华控赛格：关于续聘会计师事务所的公告,王曙晖,False,
000078,2023-04-28,1216662234,海王生物：关于续聘2023年度审计机构的公告,梁卫丽,False,
000078,2024-04-30,1219929162,海王生物：关于续聘2024年度审计机构的公告,梁卫丽,False,
000096,2021-04-08,1209649942,广聚能源：拟续聘会计师事务所的公告,王季民、龚勇,False,
000301,2020-04-09,1207467479,东方盛虹：关于拟聘任公司2020年度财务审计机构和内控审计机构的公告,杜志强,False,
000338,2021-03-31,1209491280,潍柴动力：潍柴动力股份有限公司关于续聘会计师事务所的公告,徐振、左伟,False,
000407,2021-04-28,1209826546,胜利股份：胜利股份关于续聘会计师事务所的公告,李洪,False,
000415,2021-01-07,1209058306,渤海租赁：关于续聘会计师事务所的公告,王宁,False,
000420,2020-04-10,1207471729,吉林化纤：关于拟续聘会计师事务所的公告,穆笛,False,
000423,2020-04-30,1207680354,东阿阿胶：关于续聘2020年度审计机构的公告,赵宁,False,
000422,2021-04-29,1209852809,ST宜化：关于续聘会计师事务所的公告,刘仁勇,False,
000422,2022-04-09,1212858018,湖北宜化：关于续聘会计师事务所的公告,肖献敏,False,
000503,2021-04-24,1209794125,国新健康：关于续聘2021年度会计师事务所的公告,郝学花,False,
000503,2022-04-30,1213263833,国新健康：关于续聘2022年度会计师事务所的公告,郝学花,False,
000506,2020-12-26,1208995178,中润资源：关于聘任会计师事务所的公告,张金华,False,
000510,2022-04-27,1213132656,新金路：关于拟续聘会计师事务所的公告,王侠,False,
000510,2021-12-28,1212031791,新金路：关于变更会计师事务所的公告,王侠,False,
000510,2023-04-08,1216356542,新金路：关于拟续聘会计师事务所的公告,王侠,False,
000510,2024-04-27,1219855844,新金路：关于拟续聘会计师事务所的公告,王侠,False,
000502,2020-03-30,1207419585,绿景控股：关于续聘立信会计师事务所（特殊普通合伙）为公司2020年度审计机构的公告,权计伟,False,
000502,2021-04-30,1209872514,绿景控股：绿景控股股份有限公司关于续聘立信会计师事务所（特殊普通合伙）为公司2021年度审计机构的公告,权计伟,False,
000517,2023-06-13,1217045401,荣安地产：关于续聘会计师事务所的公告,顾春华,False,
000520,2024-04-26,1219826525,凤凰航运：凤凰航运关于续聘2024年度审计机构的公告,刘仁勇,False,
000520,2023-10-28,1218184583,凤凰航运：2023-035凤凰航运关于拟变更2023年度审计机构的公告20231028,刘仁勇,False,
000525,2020-06-30,1207968989,红 太 阳：关于续聘公司2020年度审计机构的公告,伍敏、肖厚祥,False,
000529,2023-10-28,1218183634,广弘控股：关于续聘立信会计师事务所（特殊普通合伙）的公告,廖慕桃,False,
000532,2021-03-24,1209437677,华金资本：关于拟续聘会计师事务所的公告,包铁军,False,
000532,2022-03-24,1212651669,华金资本：关于拟续聘会计师事务所的公告,陈良,False,
000564,2020-04-30,1207687853,供销大集：关于续聘信永中和会计师事务所的公告,中国,False,
000565,2022-12-13,1215333012,渝三峡Ａ：关于拟变更会计师事务所的公告,肖菲,False,
000565,2023-04-27,1216617159,渝三峡Ａ：拟续聘会计师事务所的公告,肖菲,False,
000566,2020-04-30,1207685443,海南海药：关于拟续聘会计师事务所的公告,王桥,False,
000570,2020-04-11,1207480622,苏常柴Ａ：关于续聘2020年度审计机构的公告,均具备,False,
000571,2022-12-27,1215456607,ST大洲：关于续聘会计师事务所的公告,牟立娟,False,
000571,2021-11-11,1211551412,ST大洲：关于续聘会计师事务所的公告,唐卫强,False,
000571,2021-02-10,1209264703,*ST大洲：关于变更会计师事务所的公告,唐卫强,False,
000572,2020-03-31,1207430777,*ST 海马：关于拟续聘会计师事务所的公告,中国,False,
000581,2020-04-21,1207537792,威孚高科：关于续聘2020年度审计机构的公告,均具备,False,
000581,2022-04-19,1212958507,威孚高科：关于续聘2022年度审计机构的公告,黄德明,False,
000587,2020-04-30,1207704390,金洲慈航：关于续聘2020年度审计机构的公告,拥有,False,
000586,2022-11-26,1215211224,汇源通信：四川汇源光通信股份有限公司关于拟变更会计师事务所的公告,王许,False,
000586,2023-11-18,1218369369,汇源通信：四川汇源光通信股份有限公司关于拟续聘会计师事务所的公告,王忆、王许,False,
000605,2022-04-30,1213262665,渤海股份：关于拟续聘会计师事务所的公告,孔繁萍,False,
000606,2021-12-11,1211875439,ST顺利：关于续聘会计师事务所的公告,拥有,False,
000605,2021-04-30,1209869275,渤海股份：关于拟续聘会计师事务所的公告,孔繁萍,False,
000606,2022-10-28,1214942834,*ST顺利：关于拟变更会计师事务所的公告,刘锦英,False,
000605,2023-04-29,1216696379,渤海股份：关于续聘会计师事务所的公告,钱敏,False,
000605,2023-12-12,1218582733,渤海股份：关于变更会计师事务所的公告,陈修俭,False,
000599,2021-04-15,1209690351,青岛双星：关于拟聘任会计师事务所的公告,黄海、董洪军,False,
000608,2020-04-21,1207539264,阳光股份：关于拟聘任公司2020年度审计机构的公告,包铁军,False,
000612,2023-10-27,1218167863,焦作万方：焦作万方铝业股份有限公司关于聘任公司2023年度审计机构并决定其审计费用的公告,冯发明,False,
000612,2022-01-28,1212298203,焦作万方：焦作万方铝业股份有限公司关于聘任公司2021年度审计机构并决定其审计费用的公告,冯发明,False,
000612,2023-01-14,1215608221,焦作万方：焦作万方铝业股份有限公司关于聘任公司2022年度审计机构并决定其审计费用的公告,冯发明,False,
000616,2021-04-30,1209872700,海航投资：关于续聘大华会计师事务所的公告,李海成,False,
000616,2023-04-28,1216662355,ST海投：2023-037：关于续聘大华会计师事务所的公告,李相繁,False,
000599,2022-04-29,1213214289,青岛双星：关于拟聘任会计师事务所的公告,黄海、董洪军,False,
000617,2020-04-02,1207448097,中油资本：关于续聘公司2020年度会计师事务所的公告,朱晓东、韩子荣,False,
000623,2020-04-25,1207609256,吉林敖东：关于续聘会计师事务所的公告,韩波、支力,False,
000627,2021-04-30,1209866440,天茂集团：天茂集团拟聘任会计师事务所的公告,刘仁勇,False,
000627,2022-04-30,1213249176,天茂集团：2022-013-天茂集团拟聘任会计师事务所的公告0429,肖献敏,False,
000632,2024-04-25,1219790707,三木集团：关于拟续聘2024年度会计师事务所的公告,陈碧芸,False,
000633,2023-01-17,1215627801,合金投资：关于拟变更会计师事务所的公告,冯发明,False,
000609,2020-04-28,1207646019,中迪投资：关于拟续聘会计师事务所的公告,许来正、张福建,False,
000635,2022-08-30,1214442473,英 力 特：关于续聘公司2022年度财务报告审计机构的的公告,李洪,False,
000650,2020-04-29,1207653695,仁和药业：关于拟续聘2020年度会计师事务所的公告,包铁军,False,
000650,2021-04-23,1209768377,仁和药业：公司拟续聘2021年度会计师事务所的公告（已取消）,李海成,False,
000650,2021-05-11,1209948149,仁和药业：公司拟续聘2021年度会计师事务所的公告(更新后),李海成,False,
000650,2022-04-26,1213098346,仁和药业：公司拟续聘2022年度会计师事务所的公告,李海成,False,
000650,2024-04-26,1219816198,仁和药业：公司关于变更会计师事务所暨聘请2024年度审计机构的公告,胡彬,False,
000650,2023-04-26,1216576023,仁和药业：公司拟续聘2023年度会计师事务所的公告,涂新春,False,
000652,2022-10-26,1214901004,泰达股份：关于拟聘任2022年度会计师事务所的公告,李远梅,False,
000652,2023-04-12,1216381086,泰达股份：关于续聘2023年度会计师事务所的公告,李远梅,False,
000652,2022-02-08,1212319668,泰达股份：关于拟变更会计师事务所的公告,崔江涛,False,
000652,2024-04-24,1219771435,泰达股份：关于续聘2024年度会计师事务所的公告,李远梅,False,
000655,2021-03-20,1209417749,金岭矿业：关于拟续聘会计师事务所的公告,陈修俭,False,
000652,2021-10-26,1211374417,泰达股份：关于拟变更会计师事务所的公告,陈修俭,False,
000656,2020-03-24,1207395227,金科股份：关于拟续聘会计师事务所的公告,姚本霞,False,
000661,2021-03-12,1209370597,长春高新：关于拟续聘2021年度会计师事务所的公告,冯发明,False,
000666,2021-04-22,1209759112,经纬纺机：关于续聘会计师事务所的公告,冯发明,False,
000666,2020-03-25,1207398871,经纬纺机：关于续聘会计师事务所的公告,拥有,False,
000671,2020-04-25,1207604542,阳 光 城：关于续聘会计师事务所的公告,邓超,False,
000671,2021-04-15,1209690980,阳 光 城：关于续聘会计师事务所的公告,赵琤,False,
000679,2021-03-31,1209491083,*ST友谊：关于拟聘任会计师事务所的公告,李海成,False,
000680,2020-03-27,1207410669,山推股份：关于聘任2020年度公司审计机构的公告,拥有,False,
000680,2021-04-29,1209846055,山推股份：山推股份公司关于聘任2021年度公司审计机构的公告,李洪,False,
000680,2022-03-29,1212712499,山推股份：关于拟变更会计师事务所的公告,刘雪娇,False,
000680,2023-04-29,1216686020,山推股份：关于聘任2023年度公司审计机构的公告,刘雪娇,False,
000680,2024-03-26,1219402205,山推股份：关于聘任2024年度公司审计机构的公告,刘雪娇,False,
000683,2020-04-28,1207636519,远兴能源：关于续聘年度审计机构的公告,何勇,False,
000688,2020-04-10,1207472345,国城矿业：关于续聘天健会计师事务所（特殊普通合伙）为公司2020年度财务及内部控制审计机构的公告,蒋舒媚,False,
000690,2024-05-30,1220195888,宝新能源：拟变更2024年半年度审计会计师事务所的公告,张爱国,False,
000692,2021-04-29,1209855734,惠天热电：关于拟续聘公司2021年度审计机构的公告,程卫国,False,
000700,2021-04-29,1209853995,模塑科技：关于拟续聘审计机构的公告,均具备,False,
000700,2020-04-27,1207604744,模塑科技：关于拟续聘审计机构的公告,均具备,False,
000700,2023-04-25,1216553718,模塑科技：模塑科技关于拟续聘审计机构的公告,王微,False,
000700,2023-01-30,1215682839,模塑科技：关于聘请公证天业会计师事务所（特殊普通合伙）对公司2020年度财务报告进行重新审计的公告,王微,False,
000700,2022-04-30,1213257401,模塑科技：模塑科技关于拟续聘审计机构的公告,王微,False,
000700,2024-04-27,1219859056,模塑科技：模塑科技关于拟续聘审计机构的公告,王微,False,
000707,2022-03-10,1212536058,*ST双环：关于续聘会计师事务所的公告,拥有,False,
000695,2020-12-05,1208857086,滨海能源：关于拟续聘会计师事务所的公告,丁彭凯、冯万奇,False,
000707,2023-03-28,1216237655,双环科技：关于续聘会计师事务所的公告,拥有,False,
000712,2023-03-29,1216244535,锦龙股份：拟续聘会计师事务所的公告,彭敏琴,False,
000712,2024-04-26,1219827396,锦龙股份：拟续聘会计师事务所的公告,彭敏琴,False,
000712,2020-03-06,1207347662,锦龙股份：拟续聘会计师事务所的公告,中国,False,
000731,2020-04-24,1207585561,四川美丰：关于续聘会计师事务所的公告,何均,False,
000733,2023-10-27,1218166582,振华科技：关于拟续聘会计师事务所的公告,李洪,False,
000733,2022-12-06,1215284326,振华科技：关于拟变更会计师事务所的公告,李洪,False,
000750,2021-03-20,1209419451,国海证券：关于拟续聘会计师事务所的公告,曾浩,False,
000752,2020-04-29,1207660861,*ST西发：关于续聘会计师事务所的公告,王亮,False,
000752,2022-11-25,1215196073,*ST西发：关于拟续聘会计师事务所的公告,李智勇,False,
000779,2020-03-31,1207428930,甘咨询：拟聘任会计师事务所的公告,拥有,False,
000788,2020-05-29,1207872988,北大医药：关于拟续聘会计师事务所的公告,卢娅萍,False,
000791,2020-03-28,1207415759,甘肃电投：关于续聘2020年度会计师事务所的公告,拥有,False,
000791,2023-03-31,1216268178,甘肃能源：关于续聘2023年度会计师事务所的公告,刘会锋,False,
000791,2021-03-20,1209416864,甘肃电投：关于续聘2021年度会计师事务所的公告,刘会锋,False,
000792,2022-09-30,1214710578,盐湖股份：关于续聘2022年度财务报表和内部控制审计机构的公告,刘会锋,False,
000791,2022-03-31,1212739398,甘肃电投：关于续聘2022年度会计师事务所的公告,刘会锋,False,
000809,2020-05-07,1207708168,铁岭新城：关于续聘会计师事务所的公告,李晓思,False,
000811,2022-04-01,1212768101,冰轮环境：拟变更会计师事务所的公告,刘雪娇,False,
000813,2021-04-29,1209851111,德展健康：关于续聘会计师事务所的公告,冯发明,False,
000815,2022-04-28,1213171608,美利云：关于续聘会计师事务所的公告,杨英锦,False,
000815,2020-04-24,1207584891,美利云：关于续聘2020年度会计师事务所的公告,徐继凯、李长照,False,
000825,2020-04-25,1207600402,太钢不锈：关于拟续聘会计师事务所的公告,张新发、李峻雄,False,
000825,2021-10-30,1211434166,太钢不锈：关于拟续聘会计师事务所的公告,李峻雄,False,
000826,2022-04-30,1213261871,启迪环境：关于续聘2022年度审计机构的公告,肖献敏,False,
000826,2024-04-27,1219869126,启迪环境：关于续聘2024年度审计机构的公告,刘仁勇,False,
000826,2023-08-24,1217618351,启迪环境：关于续聘2023年度审计机构的公告,肖献敏,False,
000826,2021-04-29,1209852609,启迪环境：关于续聘2021年度审计机构的公告,刘仁勇,False,
000828,2020-10-26,1208608427,东莞控股：关于续聘审计机构的公告,熊亚菊,False,
000835,2020-12-15,1208900975,*ST长动：关于续聘会计师事务所的公告,牛金华、王传平,False,
000838,2020-11-14,1208744438,财信发展：关于拟续聘会计师事务所的公告,蒋舒媚,False,
000877,2023-08-24,1217616469,天山股份：关于拟续聘会计师事务所的公告,冯嵩,False,
000883,2024-04-27,1219861031,湖北能源：关于拟续聘2024年度审计机构的公告,熊亚菊,False,
000883,2022-04-28,1213169454,湖北能源：关于聘任2022年度审计机构的公告,熊亚菊,False,
000885,2023-04-22,1216525697,城发环境：关于续聘公司2023年度审计机构的公告,肖献敏,False,
000885,2022-01-01,1212074544,城发环境：关于续聘公司2021年度审计机构的公告,刘仁勇,False,
000885,2023-02-04,1215769847,城发环境：关于续聘公司2022年度审计机构的公告,肖献敏,False,
000886,2021-08-28,1210897641,海南高速：关于续聘2021年度财务审计和内控审计机构的公告,包铁军,False,
000886,2023-12-06,1218522530,海南高速：海南高速公路股份有限公司关于续聘2023年度财务审计及内控审计机构的公告,刘泽涵,False,
000890,2020-04-25,1207607168,法 尔 胜：关于续聘审计机构的公告,均具备,False,
000852,2020-04-29,1207665373,石化机械：拟聘任会计师事务所的公告,张琦、朱晓东,False,
000892,2021-12-22,1211979554,欢瑞世纪：关于拟聘任会计师事务所的公告,邓超,False,
000892,2024-04-30,1219907998,欢瑞世纪：关于拟续聘会计师事务所的公告,杨铭姝,False,
000892,2022-04-30,1213253426,欢瑞世纪：关于续聘会计师事务所的公告,邓超,False,
000892,2023-04-21,1216491612,欢瑞世纪：关于拟续聘会计师事务所的公告,杨铭姝,False,
000892,2020-09-01,1208356336,欢瑞世纪：关于续聘会计师事务所的公告,王红梅、杨敏,False,
000899,2021-06-30,1210363214,赣能股份：关于拟聘任会计师事务所的公告,赖华林,False,
000899,2022-04-25,1213055337,赣能股份：关于续聘会计师事务所的公告,赖华林,False,
000899,2024-04-26,1219829344,赣能股份：关于拟续聘会计师事务所的公告,赖华林,False,
000899,2023-04-25,1216555069,赣能股份：关于续聘会计师事务所的公告,赖华林,False,
000898,2023-03-31,1216279270,鞍钢股份：鞍钢股份拟变更会计师事务所的公告,张军书、石爱红,False,
000902,2020-10-20,1208584285,新洋丰：关于续聘会计师事务所的公告,拥有、李洪未因,False,
000902,2021-10-19,1211314668,新洋丰：关于续聘会计师事务所的公告,拥有、李洪未因,False,
000905,2021-08-04,1210651158,厦门港务：厦门港务关于拟续聘会计师事务所的公告,关涛,False,
000905,2022-08-17,1214309988,厦门港务：厦门港务关于拟续聘会计师事务所的公告,张果林,False,
000905,2023-03-25,1216218499,厦门港务：厦门港务关于拟续聘会计师事务所的公告,张果林,False,
000906,2021-04-28,1209836192,浙商中拓：关于续聘会计师事务所的公告,李琪友,False,
000905,2024-03-30,1219463478,厦门港务：厦门港务关于拟续聘会计师事务所的公告,庄峻晖,False,
000912,2023-03-31,1216279578,泸天化：关于续聘会计师事务所的公告,何均,False,
000910,2020-04-28,1207638497,大亚圣象：关于拟续聘会计师事务所的公告,何卫明、肖厚祥,False,
000925,2020-04-30,1207684025,众合科技：关于续聘会计师事务所的公告,均具备,False,
000928,2021-03-26,1209452275,中钢国际：关于续聘会计师事务所的公告,唐卫强,False,
000929,2022-04-15,1212924317,兰州黄河：关于拟续聘会计师事务所的公告,李琪友,False,
000929,2024-04-18,1219652979,兰州黄河：关于拟续聘2024年度审计机构的公告,王凯利,False,
000929,2023-04-15,1216416367,兰州黄河：关于拟续聘会计师事务所的公告,王凯利,False,
000931,2022-04-27,1213132868,中 关 村：关于续聘会计师事务所及其报酬的公告,李峻雄,False,
000935,2022-04-30,1213245560,四川双马：拟续聘会计师事务所的公告,蒋健,False,
000949,2020-04-08,1207461957,新乡化纤：关于拟续聘会计师事务所的公告,拥有,False,
000939,2020-12-11,1208886659,凯迪退：关于拟续聘希格玛会计师事务所（特殊普通合伙）为公司2020年年审机构的公告,袁蓉,False,
000948,2020-04-25,1207607717,南天信息：关于续聘会计师事务所的公告,鲍琼,False,
000952,2022-03-25,1212670152,广济药业：关于续聘2022年度审计机构的公告,肖献敏,False,
000952,2021-03-24,1209436804,广济药业：关于拟续聘2021年度公司审计机构的公告,刘仁勇,False,
000957,2022-04-30,1213254528,中通客车：关于续聘会计师事务所的公告,王欣,False,
000952,2023-04-20,1216472454,广济药业：关于续聘2023年度审计机构的公告,肖献敏,False,
000957,2023-04-29,1216682491,中通客车：关于续聘会计师事务所的公告,王欣,False,
000962,2020-12-15,1208899666,东方钽业：关于拟聘任2020年度会计师事务所的公告,李海成,False,
000962,2023-01-18,1215639367,东方钽业：关于拟聘任2022年度会计师事务所的公告,熊亚菊,False,
000962,2021-11-26,1211704118,东方钽业：关于拟聘任2021年度会计师事务所的公告,李海成,False,
000965,2022-10-10,1214736055,天保基建：关于拟变更会计师事务所的公告,李远梅,False,
000965,2023-03-31,1216277653,天保基建：关于拟续聘会计师事务所的公告,李远梅,False,
000965,2022-11-14,1215107221,天保基建：中德证券有限责任公司关于天津天保基建股份有限公司变更会计师事务所及董事长发生变动的临时受托管理事务报告,李远梅,False,
000968,2021-04-23,1209772356,蓝焰控股：关于续聘2021年度财务审计机构的公告,谢峰,False,
000969,2021-12-16,1211920818,安泰科技：安泰科技股份有限公司关于聘任2021年度财务审计和内控审计机构的公告,唐卫强,False,
000968,2020-04-23,1207557438,蓝焰控股：关于续聘2020年度财务审计机构的公告,谢峰,False,
000969,2022-10-26,1214900277,安泰科技：安泰科技股份有限公司关于聘任2022年度财务审计和内控审计机构的公告,李峰,False,
000969,2023-10-31,1218292185,安泰科技：安泰科技股份有限公司关于聘任2023年度财务审计和内控审计机构的公告,李峰,False,
000978,2021-04-24,1209795968,桂林旅游：桂林旅游续聘会计师事务所的公告,宋治忠,False,
000983,2020-04-21,1207537775,西山煤电：关于续聘2020年度财务审计机构及内部控制审计机构的公告,李峻雄,False,
000990,2022-10-28,1214937707,诚志股份：关于续聘2022年度审计机构的公告,唐卫强,False,
000990,2024-03-13,1219297425,诚志股份：关于公司续聘2024年度审计机构的公告,赖华林,False,
000990,2020-10-22,1208596351,诚志股份：关于续聘2020年度审计机构的公告,李峻雄,False,
000990,2023-12-13,1218592528,诚志股份：关于变更会计师事务所的公告,赖华林,False,
000990,2021-12-31,1212061319,诚志股份：关于续聘2021年度审计机构的公告,唐卫强,False,
000982,2020-10-28,1208623941,*ST 中绒：关于续聘立信会计师事务所（特殊普通合伙）为公司2020年审计机构的公告,许来正、张福建,False,
001205,2022-03-10,1212533327,盛航股份：关于拟续聘会计师事务所的公告,汤加全,False,
001206,2024-04-26,1219824201,依依股份：关于续聘公司2024年度审计机构及内部控制审计机构的公告,李洪,False,
001206,2023-03-30,1216259705,依依股份：关于续聘公司2023年度审计机构及内部控制审计机构的公告,李洪,False,
001205,2023-03-10,1216082746,盛航股份：关于拟续聘会计师事务所的公告,傅磊,False,
001206,2022-04-26,1213099700,依依股份：关于续聘公司2022年度审计机构及内部控制审计机构的公告,冯发明,False,
001208,2022-04-29,1213202422,华菱线缆：湖南华菱线缆股份有限公司关于续聘2022年度审计机构的公告,拥有,False,
001234,2023-04-28,1216649951,泰慕士：关于续聘公司2023年度审计机构的公告,乔琪,False,
001234,2024-04-26,1219821523,泰慕士：关于续聘公司2024年度审计机构的公告,杨堃娴、乔琪,False,
001268,2023-04-26,1216580785,联合精密：关于续聘会计师事务所的公告,刘明学,False,
001256,2023-04-29,1216696751,炜冈科技：关于续聘会计师事务所的公告,梁潇、陈瑜,False,
001358,2024-06-21,1220415580,兴欣新材：关于续聘会计师事务所的公告,刘亚芹、李勇平,False,
001360,2024-04-19,1219665785,南矿集团：关于续聘会计师事务所的公告,汪平平,False,
001360,2024-01-10,1218835455,南矿集团：关于续聘会计师事务所的公告,汪平平,False,
001366,2023-11-21,1218379664,播恩集团：关于审计机构变更项目质量控制复核人的公告,朱敏,False,
002005,2022-10-27,1214924698,ST德豪：关于续聘会计师事务所的公告,徐聃,False,
002005,2021-09-29,1211173412,ST德豪：关于续聘会计师事务所的公告,廖慕桃,False,
002005,2023-09-26,1217949429,ST德豪：关于续聘会计师事务所的公告,徐聃,False,
002006,2024-04-25,1219787484,精工科技：关于拟续聘2024年度审计机构的公告,集团、百大,False,
002015,2021-04-09,1209658082,协鑫能科：关于续聘2021年度审计机构的公告,李海成,False,
002015,2023-04-28,1216649346,协鑫能科：关于续聘2023年度审计机构的公告,李海成,False,
002015,2020-04-30,1207680732,协鑫能科：关于续聘2020年度审计机构的公告,李海成,False,
002015,2024-04-26,1219830954,协鑫能科：关于续聘2024年度审计机构的公告,吴光明,False,
002015,2022-04-15,1212919291,协鑫能科：关于续聘2022年度审计机构的公告,李海成,False,
002021,2021-04-29,1209856326,ST中捷：中捷资源投资股份有限公司关于拟续聘会计师事务所的公告,吴雪,False,
002027,2020-09-09,1208412420,分众传媒：关于调整续聘会计师事务所相关事项的公告,赵勇,False,
002021,2022-04-29,1213211238,ST中捷：关于拟续聘会计师事务所的公告,李永江,False,
002020,2020-04-02,1207447749,京新药业：关于续聘2020年度审计机构的公告,张琦、李进华,False,
002030,2020-04-30,1207682998,达安基因：关于续聘立信会计师事务所（特殊普通合伙）为公司2020年度审计机构的公告,王建民,False,
002036,2021-04-27,1209812322,联创电子：联创电子科技股份有限公司关于拟续聘公司2021年度审计机构的公告,李海成,False,
002036,2022-04-26,1213105869,联创电子：关于拟续聘公司2022年度审计机构的公告,杜迎花,False,
002019,2020-04-15,1207499611,亿帆医药：关于续聘会计师事务所的公告,刘鹏云、丁彭凯,False,
002037,2020-08-26,1208248053,保利联合：关于续聘2020年度审计机构的公告,郭顺玺,False,
002036,2023-04-25,1216553685,联创电子：关于拟续聘公司2023年度审计机构的公告,杜迎花,False,
002042,2023-04-29,1216696213,华孚时尚：关于续聘2023年度会计师事务所的公告,李轶芳,False,
002046,2020-04-11,1207482471,轴研科技：关于续聘审计机构的公告,张震,False,
002047,2020-05-18,1207820951,宝鹰股份：关于续聘2020年度会计师事务所的公告,包铁军,False,
002052,2023-07-29,1217417924,ST同洲：关于拟续聘会计师事务所的公告,余东红,False,
002057,2021-04-26,1209790299,中钢天源：关于续聘2021年度审计机构,唐卫强,False,
002057,2022-04-20,1212977954,中钢天源：关于续聘2022年度审计机构的公告,李泰逢,False,
002058,2020-03-31,1207428889,威 尔 泰：关于续聘2020年度审计机构的公告,中国,False,
002062,2022-11-26,1215211012,宏润建设：关于拟变更会计师事务所的公告,李鹏,False,
002062,2023-03-29,1216246343,宏润建设：关于续聘2023年度会计师事务所的公告,李鹏,False,
002064,2021-04-22,1209759411,华峰化学：关于续聘会计师事务所的公告,李惠丰,False,
002065,2020-03-14,1207372276,东华软件：关于变更会计师事务所暨聘任2019年度审计机构的公告,熊亚菊,False,
002065,2020-04-29,1207663644,东华软件：关于续聘2020年度审计机构的公告,熊亚菊,False,
002065,2021-04-29,1209852757,东华软件：关于续聘会计师事务所的公告,熊亚菊,False,
002065,2023-01-17,1215627745,东华软件：关于拟变更会计师事务所的公告,王新文,False,
002068,2020-04-29,1207663091,黑猫股份：关于拟续聘审计机构的公告,拥有,False,
002068,2021-04-27,1209815442,黑猫股份：关于拟续聘2021年度审计机构的公告,赖华林,False,
002064,2020-04-27,1207609506,华峰氨纶：关于续聘会计师事务所的公告,李慧丰,False,
002068,2022-04-22,1213026077,黑猫股份：关于续聘2022年度审计机构的公告,赖华林,False,
002068,2023-04-29,1216696441,黑猫股份：关于续聘2023年度审计机构的公告,李晓梅,False,
002073,2020-04-21,1207543010,软控股份：关于公司续聘中兴华会计师事务所（特殊普通合伙）为公司2020年度审计机构的公告,李江山,False,
002073,2021-04-28,1209826315,软控股份：关于公司续聘中兴华会计师事务所（特殊普通合伙）为公司2021年度审计机构的公告,丁兆栋,False,
002073,2022-04-26,1213097125,软控股份：关于公司续聘中兴华会计师事务所（特殊普通合伙）为公司2022年度审计机构的公告,丁兆栋,False,
002073,2024-04-03,1219501732,软控股份：关于公司续聘中兴华会计师事务所（特殊普通合伙）为公司2024年年度审计机构的公告,丁兆栋,False,
002073,2023-04-12,1216379224,软控股份：关于公司续聘中兴华会计师事务所（特殊普通合伙）为公司2023年度审计机构的公告,丁兆栋,False,
002076,2023-03-30,1216262421,*ST雪莱：关于公司续聘会计师事务所的公告,方建新、周珊珊,False,
002079,2020-04-24,1207583697,苏州固锝：关于续聘立信会计师事务所（特殊普通合伙）担任2020年度审计机构的公告,江强、朱育勤,False,
002079,2021-03-23,1209425528,苏州固锝：关于续聘立信会计师事务所（特殊普通合伙）担任2021年度审计机构的公告,万玲玲,False,
002083,2022-04-26,1213097183,孚日股份：关于拟聘任会计师事务所的公告,刘雪娇,False,
002083,2023-04-18,1216436118,孚日股份：关于续聘2023年度审计机构的公告,刘雪娇,False,
002083,2021-04-21,1209738619,孚日股份：关于续聘2021年度审计机构的公告,李洪,False,
002083,2024-04-12,1219582062,孚日股份：关于续聘2024年度审计机构的公告,刘雪娇,False,
002093,2020-04-23,1207557334,国脉科技：拟续聘会计师事务所的公告,郭晓鹏,False,
002093,2021-04-23,1209771755,国脉科技：拟续聘会计师事务所的公告,欧维义,False,
002093,2022-04-23,1213046499,国脉科技：拟续聘会计师事务所的公告,欧维义,False,
002110,2020-04-16,1207506242,三钢闽光：关于续聘容诚会计师事务所（特殊普通合伙）为本公司2020年度审计机构的公告,林玉枝,False,
002113,2022-02-16,1212366130,ST天润：关于聘任2021年度审计机构的公告,王卫华,False,
002113,2022-11-25,1215196109,ST天润：关于续聘公司 2022年度审计机构的公告,蒋宇,False,
002118,2020-04-30,1207679656,紫鑫药业：关于续聘会计师事务所的的公告,姜莉,False,
002134,2023-12-02,1218497446,天津普林：关于聘任2023年度审计机构的公告,黄丽莹,False,
